image_name,label
22fc9676-924b-4d1d-a120-7334b7ee3cec,neutral
627f378a-9ebf-4cbf-8072-a120dbf8058f,positive
e4275879-61fe-45b7-ae7d-797254d05306,positive
ce534c07-1643-43c6-81e1-d739fa0d5160,neutral
16f03d8e-3a8e-4231-9229-70f2923be7c4,positive
9813f7df-23b2-461b-be71-6dee97ee23bc,neutral
501a18c2-2adc-4ac0-8147-2961d01cd0d7,negative
8223592b-3e96-45ec-88fe-df8812a0f01c,negative
61de20cf-73a9-426f-9c39-639e0aef8a2d,negative
407357d1-e32a-4a82-bee7-a56521475bec,neutral
77afbb44-3f33-4d39-ad00-61921ce907eb,positive
395134f0-35f3-4f62-b5e4-38722496821b,neutral
94f39856-6c01-4fb5-a1da-9c805d00cc24,neutral
26f91603-ef24-4bf2-bd6e-8f2d64a313b5,negative
adfbf057-34e2-4b75-8f43-fa508806138c,negative
e6d11f6c-c9cc-4d49-bb7a-251af023ae54,positive
4790734e-a370-42b4-aa2d-d05365927705,neutral
58581d54-0f05-4606-bbc3-df06ca0acb71,neutral
1edc32e7-c6e4-449d-814c-8de3d5a1c10e,negative
a5f0b9c1-3ca2-4ac6-9b09-5316617002eb,neutral
3e8f4fc8-6b8f-44d5-abea-754584f038e8,positive
cfb0e0c2-b471-4751-88bb-719c77916266,neutral
5c6fbf21-71c0-494e-8b07-5655ab3c197e,negative
940f97d0-ae36-4b2d-a893-d6873ac7beac,negative
44b46a1d-9b59-4d30-8ac9-499e4b97174b,negative
63968b35-1f67-43a8-abb1-e6a5c0b128a8,negative
3a5d27b8-36d6-42f1-9552-9930fe124b11,positive
67ef8345-fe54-4992-bde6-18f8807435ff,negative
260d89f5-660f-4487-aba7-54ca2dcec19b,negative
42349775-c7e9-420f-b447-f3b605e65d31,negative
e8b6c35f-21ff-4bca-b39c-f41e7b30718c,negative
06b3c6c2-6331-4460-9373-1c4014bb3f7c,negative
26c64e96-3d0c-46fa-a588-b6bf1bcb0a17,negative
b6ff04af-b296-4a79-a8b4-faea40d96128,neutral
b0dc20ef-c28d-44a0-a49c-05bc5b195dcc,neutral
5a8a85c5-3caa-432d-9e7d-52a9cefd791e,negative
3ec255f2-bae2-4392-82b7-be9f22cde2dc,neutral
23d12c52-7143-431b-b5c5-ff129e47aaaf,negative
05b81da4-0d92-44b6-9818-d5a71cc45925,negative
80eb87bb-cb1a-4a82-8eb9-8c96c84815d9,neutral
56f88b37-7232-4e77-be52-71e297b31af5,neutral
f2c33774-d622-4823-9745-8c68dc55234d,negative
9e3125ee-b97d-4ed2-a303-2281e0309dc0,neutral
5f4344c0-c5b3-4781-b4d6-dc128de89bb2,negative
1cdeff01-e7ca-471b-86d2-5c8445827ed2,negative
3d55219f-9b08-4d66-bacf-93174cc6d0c0,neutral
1307d21c-cb27-4a08-8dd0-bb36ef4ada61,neutral
c7303b93-7437-492e-a5d4-691d088f2a0b,neutral
3a6a257d-fdfe-4c1e-991a-057092fe640d,neutral
cb3096c7-d072-410b-bff1-c92bae80056f,positive
084fefa8-7d67-44d3-8e4d-821e342bae7b,neutral
8145c01b-9daa-4c7e-893b-377a69b95f0c,neutral
a7f362eb-6da5-49dd-9625-7df736c0fc98,neutral
a9f57a4f-fb35-4a71-a5e2-c003323acef2,neutral
ad54c2f6-37ab-4f5b-a6c7-381364ebfde6,neutral
370a48d3-eca7-48a0-bfb5-2356828ae9dc,negative
cecc8f81-6f91-40b3-8b95-a8384c035a0c,neutral
43c970b0-2581-4856-ac0a-6ae406f63fa1,negative
085ed48b-284a-47db-a9cd-e3f50f0d2075,negative
667844b9-59ba-40ee-8219-78eed5ac80de,positive
84f26238-23cd-4d7c-a972-5660e16732ae,negative
d82d036e-c6b3-44e3-9ba5-76241bd693af,neutral
c5dd186e-0368-4a3a-81e1-48c364cd113c,negative
8fd8c975-e180-4d56-ab39-176e9bc3cf38,neutral
aaaa86e3-9b1d-4f6e-bc06-1b887eb8305d,neutral
4f87cfa8-e70c-4950-8699-8cf248ce81df,neutral
a7721540-a532-40d2-b9b9-768bc38cc9a9,negative
c4c57036-282e-4183-99c8-4cd704dff89f,negative
38dbff81-393b-4276-b739-518c4107fb9c,neutral
56cc0406-a070-4062-87fc-f01b42ec9e42,negative
11f0841b-92aa-42c4-aae9-ef557e18b173,negative
e4d709e3-d686-43f3-ab4a-c0373abbecae,negative
f65379d6-e95e-4bc8-83bf-efbbf21993a6,negative
8b495245-30cd-4c56-88b6-f3d11e3261a0,positive
cef04244-e260-45be-80ce-1a9406165058,positive
75139e32-051e-47c0-a1cf-a40ea16f352a,neutral
16562488-4a48-44f0-8720-1e11330f53ac,positive
544d7fe4-c93c-4674-bd46-535ede75f41a,neutral
47059b9e-fb25-4546-b89f-12a9c0ba20f0,negative
dea59131-dbc7-495f-9ab3-55af762899cd,neutral
400df9e9-d22c-492f-b450-7744df6ce211,negative
31f805db-7cbd-4289-91fe-82d14bb58d46,neutral
29cb4329-a3e9-4b89-a5da-7ca93c5ead14,negative
b6412e6a-f7b4-4f5c-ab67-dba1808d8726,neutral
7954ff5b-3c2c-4ed9-b0df-74813bbc7d60,negative
d34f03b3-95bb-433f-99f9-8c88062d2b59,neutral
130ef85b-2b44-4c22-a755-1557be4b1712,positive
64e85fc8-4c22-4baa-b356-ad17eb908f00,positive
d6bf5597-3761-4418-b135-54f5de6df213,neutral
f4c6731a-35af-41a8-8cb7-4ebdaf2ccedd,negative
22d968d3-5a13-4e9d-a23a-b94dd78f4a30,negative
6cff60f9-8887-4f7a-853a-41890daa28ff,negative
92a34789-f8dc-485e-8d9b-28c8b0f0dec9,neutral
b5918bd2-6025-4c0d-a541-0b69d6e522ff,neutral
1c896f5d-211e-4921-af6c-60c24ea96861,neutral
35b71839-6ed6-41e1-b10d-550931376b67,positive
2b909212-5c99-425d-9429-a7267c3375bb,positive
ab3743dc-6413-4eaa-ae16-a893cf223360,negative
efa6af90-7abf-4515-9f72-314db8610220,negative
d1c975ce-c0e2-481a-9592-ecf8ab158438,neutral
858559dd-39fd-4916-8270-d8ef50459fb7,negative
1c71b08a-b68e-43c4-bb22-15564027d143,neutral
82081f14-51a1-409d-911f-9be4e6555cc3,negative
52695f95-c256-4e8e-bf4d-0440ecb6cec0,neutral
972769f3-82f9-4995-9412-fa7a1d1a4e3f,neutral
bc47764d-749f-43dc-b505-fb7eca5fc4b6,neutral
be36bfac-afd1-4d6c-9990-758b6bd2a846,negative
b3b14aa2-629b-4d9b-8a9c-f8b2728ad395,negative
8a5cb326-0926-4019-91b2-576841a4dd30,positive
b62708b7-17d2-40ab-9eba-4f9e61cb4694,neutral
6f8d6ae9-b3a2-4324-926c-d008b2db8428,positive
c56f8637-f927-46d0-8ced-6e28b53386ba,neutral
577668d1-d43d-4f68-a9cf-2157601b7291,neutral
64599f92-1d72-47c4-9ea4-7fcadb3d6cff,neutral
19fb8baf-a633-444e-be76-195486a517d3,neutral
e605d339-026f-46fb-a54f-0d74f27272a3,neutral
0226b383-e516-41b5-b9b9-97054f6d9e8f,neutral
036eeeda-5adf-411f-aecc-e0f0434d41b6,negative
cd879e2a-f395-4aee-b37c-52dab12cbdb3,positive
f719d74d-7bda-470b-99be-3d48c23f66c9,neutral
337f38f2-79e8-42f7-8baf-124570f37287,negative
a99f07c3-0463-4c5d-ae01-49a5d9b8e521,negative
ae089c03-5907-48e5-bddb-81c3ec8c856c,neutral
fbb728c8-4c09-43a7-9e68-782b934cf8bc,negative
15b6f0cf-eae4-44f7-a407-0390aa92baad,negative
61892a26-74ef-4867-afc0-b9459271e627,negative
cfe6f119-bd55-4da6-95b9-87536235e16f,positive
3cc78344-5814-4bda-b7c3-4aa7474b3bce,neutral
20bdd24a-57fe-42fd-948d-369e6d21fcd1,negative
2e017972-e9aa-41ec-bc42-a19f13a0ea91,neutral
06e4d0c1-66b5-4bf3-a35c-42fb41310b88,positive
106d2a39-4fa9-4a8d-b981-7c46d2eca0ae,neutral
a58b3df8-225b-4ae8-a10e-e94ffb20887e,positive
4274de71-a51b-4d59-bebd-08f929a6e3c4,negative
7a72a7c5-4d8e-450b-9671-30d748d12dc2,positive
c6241c87-f85f-4640-81a0-15e8967bda9c,positive
04e8baa2-c333-43b6-afa8-c8873b458973,neutral
4df2cd09-7889-4066-becc-97240c9890a4,negative
318f2cdf-5c05-4faf-b02d-8c8074529b46,positive
281bfe62-5789-436d-99ec-775ab5477e5b,neutral
480a432b-71bd-4c7a-9de1-d58461d46e06,neutral
5aeb07dc-0cf7-4e8b-93f3-6eab5e470a18,negative
5c9580a2-cd68-4aa5-a30a-20e958349e1d,neutral
fd3c21ad-5bf4-4821-8b9d-08f5d57b39b9,positive
173367ea-ad82-4b0b-ba3c-92ba3fc251fd,negative
86636771-1ff2-49f1-87b0-ea669c96c448,negative
3ae461c1-b91b-4425-8987-10c4cd2510b2,neutral
089366ea-bc8e-46b6-bf10-902fbf94aa77,neutral
82da6e36-92e5-4874-8231-b29d74a4c9cb,neutral
511ba541-6b9e-494d-9d7f-25ed2ba55909,positive
f0a5c435-87f8-4c80-9638-7fdff1fc0231,positive
3a0a8c15-7081-4226-a53e-156a22576467,negative
d44a81b2-fe5d-4e56-b993-e29d03551dc2,negative
23c3e9e2-18c5-40b6-9fda-a800fd51401d,negative
ccfe7d1e-b7c9-40ca-8189-b6c1f9f33902,neutral
2fe2f613-ad06-4710-b9b1-e69de0ff99ba,neutral
4c53c5c5-1492-4df5-8702-8896e3d6d5c3,neutral
c831bea6-2458-46ba-a8a8-3ec6da1b6450,positive
cd5d348d-f451-4837-8a7f-ec99d3a0b1c1,neutral
1ae6c799-4f1c-4e23-8548-2266f7dd8d0e,negative
c1f25aa0-0c27-4a44-86ce-f14a1ce7bd62,neutral
ee4503cd-0098-47bf-9288-31f9bfc69576,negative
ac4b6300-21f6-486a-bafa-88a0720dcb71,neutral
5eb77633-6ce7-4838-a1cc-6d4df8a9a13c,neutral
f541844f-e610-4e5a-a51d-6b28cea3d55a,neutral
65040163-7360-49cb-81fa-b23ecbd5130f,negative
dcd50b0e-707c-424b-bbca-a779783b41da,neutral
c28dc246-f882-4080-9b38-63acaad30ac9,neutral
41df4737-f43a-4857-9f9c-f62363136e7f,negative
40ed08be-272b-4c62-88df-42fb9faa17f7,negative
cd757a54-8b87-4b7b-8637-b7a042488a94,positive
08898602-bd56-4508-9f2a-fdab29c4f831,negative
6e2e5489-ad66-4400-b82c-5608984a8ee0,negative
b6e986ba-3825-49a6-96c9-14aa5ea5913e,negative
6a9b6878-9a24-4e1e-aea3-d54244ddf7f2,negative
5093d263-bfcd-4a0a-881f-6e7c59551b18,neutral
63dff84a-13ae-42a4-a7cb-194d9c8c17f3,positive
144aeaa4-3a61-414a-84a6-e35f008f0322,neutral
347770f0-1711-4ef1-bce0-6c83a22e0f70,negative
f25ad766-617b-43f0-a897-848db9c0c357,neutral
7de88652-3d13-41be-b338-109e23180e18,neutral
5e8be71d-fae6-4e5d-a663-828ceed42874,negative
b2cf3fed-bd64-477e-8822-af11d7d140cc,negative
abc6c5cf-fb69-4503-9565-194ac8e41ab7,neutral
3f21213a-5012-4c4c-9fde-2deb8c3b9ad5,neutral
8b115d12-8725-42c6-95fd-83f993755951,negative
97c66c2a-232f-4a15-b80d-d2a196e1c179,neutral
05a70b8f-ebb4-4d42-bb2b-d26885c01874,negative
4ea4c276-cdd3-4ab8-acc2-8673698c8474,negative
5d672ffe-b356-40cb-a9fa-9e4460fb62da,negative
140a761f-838e-432e-b0eb-f9cfae61c000,neutral
065fd8c7-6829-45e2-9d85-49a104802bd7,neutral
bb1e0879-7f0f-4087-872c-ea347f3f58cf,positive
1e9383f9-8bae-497d-a8b2-3acc917aab69,neutral
aefbe7c6-a63e-45b3-af4f-478bfc7e51aa,neutral
93f5b8af-b4d9-4af6-a0bf-4383106197f9,negative
7e821bb0-56a1-4879-8efc-5ef664a8b943,negative
442cbcb1-aeab-4388-9277-9f9d967c3b26,neutral
33a9df4a-3db6-41f1-bc13-1e948ee98ca6,neutral
0c43969f-1a48-49d0-9315-810cde01befb,negative
6f4be958-0a46-4a51-8c22-4e3ae61d4f20,neutral
9cda0fcd-edbd-4b32-b471-622d8b7d93ea,negative
bd59e3c6-2cbf-432a-b121-f481bd90a775,negative
cafb5d86-6cd7-4360-b2c5-a43f25dce7ac,neutral
fab2e686-6337-4872-bfc4-ffd6d0bd2da7,positive
76b9fd74-b174-4520-bfcf-5bd7a60985b7,negative
cc44debb-0df8-4653-a49b-5adbaee64416,negative
e4140539-49b6-46b4-8396-0403df3f075a,neutral
2fe605a8-d5e1-4f75-8a11-0c70b002bcf2,negative
c7af6ff3-9432-48be-b7f4-9ae48784caa5,negative
b70ac801-d832-4e85-b1ab-6576d85de2a3,negative
c2400597-6762-41c9-8a0a-a3aefca0a51b,neutral
531ba79b-17f9-4a01-ae12-7b1e4b364877,negative
64219b09-3868-45ac-80f0-a0bd8ca655b4,negative
e9e042ce-95e8-4cb3-b583-5cd88521cba6,neutral
8387cbd4-8355-4540-910d-1986c9c02662,negative
11c8dd3e-2ef1-4466-a710-293f585a3441,neutral
3dc114e1-5bb9-4ae4-a602-3cfe3597c39b,negative
86f3d41d-ac65-4458-9e9b-f6ba2c102076,negative
36ab1608-830a-47e2-9428-89ff274656c0,neutral
cf9b18f1-8978-47b9-8a10-78c5cff2076f,neutral
1fa34527-2167-4ff1-a3f2-d714446807e1,neutral
7f02f830-4580-488c-aafb-a7ac5def7a0a,negative
6208905b-7050-4129-9be6-6e34f28c1163,neutral
4bef9ce5-f93a-4e13-8eb0-b8d5bf950c16,neutral
1bb10b64-47d3-4325-8f8b-94b7196f2d3d,negative
01c3b836-fbf9-48e9-8f1d-fdc86986689d,negative
981cb1da-9dc6-4c72-9cb4-c81e2285a6c8,neutral
746911fb-c5f2-4d75-a58c-0f516c2cfb1e,negative
5a205f1f-19bc-4a6d-a199-e03a44d7273e,neutral
c23a8b30-2228-4d03-85fb-f81fbc59313d,neutral
445d4bdb-0cd4-489c-acef-4f6ae20f65e8,negative
8faa9b8d-cd0a-49ed-bdf9-dc59ac56b291,negative
3a85287c-a8cc-4d48-b56e-6b96e3ac8e88,negative
a774bfab-dc05-4d41-824c-b635a3649631,negative
ae6300ae-b43f-450e-84e4-78b132be4a31,neutral
2d7f140f-e64d-4e35-b32a-ee9b7965870f,neutral
c67c740f-3b30-4bdb-b075-63e840a5c10f,neutral
169579d9-dd1c-4b7b-abb3-97ee45e4e908,negative
b1d9b1ab-778d-440c-bf48-5392441cf6a1,negative
9d2ec130-5c74-4ab8-85ce-296922ef9301,negative
c398bb0a-d5e6-4167-9960-56384e96e03a,neutral
1e0965b7-393d-4f2b-8209-bb16be898479,negative
155771ec-741b-4217-bb80-5284bcccd38b,negative
278d8b78-a73b-47b2-b8a1-a967b7624ad3,negative
093a643e-d7a4-4156-8ce5-9536985ae999,neutral
c648460c-dae8-490f-8ec5-045f8e8887f8,positive
080ecc1d-bca5-4ce5-8475-8a3dcee25b50,neutral
436a5133-21d4-41e1-8dff-40c26b24635e,negative
9d55725f-e54d-4d90-aff9-634eaeabf407,negative
02afb242-d6cb-444d-b826-8904843f5a44,neutral
becbeb08-d2c7-4bd6-bc01-dfc4f6f86878,neutral
9da69b9e-d1d8-4a68-8c05-539191eb38b3,neutral
1930ddb2-a63f-462d-8733-20713b6d19cd,neutral
e355f793-44f0-4231-9759-9cf1926a36f6,negative
171798f0-6343-41e0-8c51-b96a865bae0b,neutral
bfe3ffeb-f7ef-4099-92a2-bf91979485f0,negative
633c12cb-d4d1-46c2-91ac-969f5a3a703f,negative
1c6b10aa-6fb6-42bb-943e-9bb2fdc0b6c2,negative
b28dbff2-6603-48dc-81b9-fe1a24d5a32a,neutral
ff06162d-d4f7-4f97-ae58-fbf3668302d9,negative
e5d9a17b-9078-40bf-9b6f-1436aa1dd27f,neutral
bdc04d10-0b18-4966-bf1d-be50a66e6606,negative
62b09543-5c25-4e37-bb8e-c7a929aa0ba2,neutral
6b8695f3-139d-4dcc-babf-18d500360581,negative
1843b15e-30cd-4cd2-b7c2-0b8a1355acb8,negative
79f537f1-df9b-4e67-ad34-f9010008dd41,negative
18197323-9330-4029-8d13-20ddabcc3125,negative
7b9ca74f-523b-42a8-b0ae-e22aa663f1c5,negative
b1ca777d-f0f4-4632-8d54-d7097cd19d61,neutral
f560af0b-55e5-400a-999d-c709b5054232,negative
cbf1d26c-638d-4945-9219-32cdb51ebce9,negative
86fe8fcd-04fb-4e33-9dab-72a00fc75c7e,negative
a2eae497-9ab2-4212-9710-42004bc4c798,positive
d103e160-bdad-46bb-8f1d-af113278fc4a,negative
82171243-3533-4805-a5e1-4d44f9e6a5cb,negative
9394bb05-68b3-4afb-be83-55e89b100968,neutral
4f6759c6-fe8d-44ae-82af-e50b1e366e5e,negative
524a0c24-393b-4d39-8187-0b62fc963273,neutral
d342bb44-f92c-4aff-a02c-fea99ca0f44e,neutral
da670511-8b72-43c0-8f36-ed07af2226bf,neutral
40ca5b98-3158-4ef0-9ce3-6604b75a029b,neutral
da614476-2863-49c2-9740-679704414216,neutral
512227c8-f6f2-4a51-a09e-29e88cc58b19,neutral
ec2ac145-5169-454e-b558-196053eb68c6,negative
b9e674d4-4c82-450d-be4f-c6c877839b23,negative
2498658d-b91f-436d-908a-eec989d0be28,negative
dd53a307-744e-4c6f-a818-20cfef065aa2,neutral
302b6499-ba49-4c73-88a3-1a33425b2f87,negative
c5e12479-3821-4ab3-911b-06b205f5c665,neutral
307af720-b748-4afa-9c9e-7d14a72aa938,negative
1eeb5ca3-3453-4a1d-8b84-d7d3aac7c044,neutral
422354c9-e889-4343-b4cd-31a095540779,neutral
da716e8a-e7c9-47cc-b8e7-1bb7ad08575f,neutral
64d078df-79ec-4174-9030-48799cbd1462,neutral
e190c5b3-54a8-4e41-9aac-674199d04315,neutral
ce6901fc-b375-4d39-b8d3-1980ed33d54b,neutral
0da6eb02-7eae-4d07-9536-ec9a67de07aa,neutral
bd0be98e-c510-4ade-afe2-cb241bee01bc,negative
49c9a36d-9b0f-47f3-930c-59aeb5bd2cfa,negative
6525928c-d60c-44fe-9e65-9786b58f520e,neutral
e0ccfc51-3a21-485a-9884-f8bbb3f4d811,neutral
96c71b93-86ba-47f6-bf39-a0984355c24b,negative
7139714d-a220-4020-bd2a-83018cc8442d,neutral
92d5b84b-e5a8-41b9-952e-67f724baaa6c,neutral
488d3baf-95e2-412d-b050-ae726ae412e5,negative
8c40d4f9-f1f0-428b-b44a-fd3470b36c6a,negative
ed6e5577-2bec-4002-b2f8-f22d888cfdb1,negative
50f7d8db-ea86-4d60-a821-fbd999cc42d1,positive
d92a18fc-1ea8-4afa-8512-0eceb0696880,negative
b476f5e2-22bc-4587-a662-ca4e71384722,negative
2e2c90fd-0fec-4ad6-9d88-04b073206a6b,negative
b0e4218a-1cef-4bc9-8257-c6c5a141bf36,neutral
1f3cca84-8160-4124-b948-728e5ec31770,neutral
c8acdcf0-28ce-4cdf-a987-30afbe3b809c,neutral
cf07b558-8ab3-4e17-a381-84e9176df93a,neutral
e6b59b6e-c288-4d50-8b7c-76706824e532,neutral
cc7d965d-a716-446b-9dce-dab9bda2a74e,positive
ebc007e1-759b-4c16-a8cf-b37cefeb0224,neutral
ce350afd-7d0d-4e3d-a68d-2a41814e7b86,negative
bd2dcb71-9d82-4aa2-afe9-328b621f3de5,neutral
4ad5ff6e-e2c4-4b76-8d68-964eeac71c39,negative
6a9a3f2f-1964-4398-961d-32e065368868,neutral
48696940-4ca6-4e53-8219-f1f2aadc4507,negative
9bf8bd9a-fe92-4630-a6c5-b5d13472ed88,neutral
3860be6f-2713-43b0-8497-baaaf8fd47da,negative
06b13f4d-ea09-475c-838e-29a920a0e7ff,negative
af54c8d7-d08a-4d4c-96d1-0c9d5ef925bb,neutral
3bf479c2-3d77-4d69-b006-80fac8617c0e,negative
3148bff8-6e85-41aa-bb21-13c2debb2cba,positive
f2629458-071c-4832-b359-d33830303575,negative
d53213e2-4bae-46d7-a2cc-5799724f2847,negative
7914e2e5-a532-4c06-9b9a-b31a57ad15cc,negative
34babbb2-6add-4e5f-ba01-9c098e48bc3e,positive
c2855745-764b-4f02-b3cf-a2bfaf65b964,neutral
ed9d421e-6bc8-421f-b230-1d3a6dc9f4a4,negative
63c2393d-b0be-4d79-aa4f-e4d42ec0c84b,neutral
c022b514-ed10-4d67-8b35-5f17aed2b62d,negative
170e827b-e22e-42e0-bc54-65b7b36b2f8e,neutral
dfda9db8-4088-4f1c-b91f-087688fc59d0,neutral
7563e81f-4d3d-4db8-9a6f-73f44b4b4b88,positive
dea5c801-2e04-40da-b149-3736dd544deb,negative
cbfbc90b-5b27-4ed2-8488-48e680bf9b86,negative
448432fd-5d0d-4e8a-b4c2-e04856d62854,negative
98ba6926-d8cd-4c67-8c44-255a71aa4d07,negative
6608f072-2c52-4bf3-a5df-f8c6cc2a9db6,neutral
bc9b4144-ffdb-422d-8c9d-1cb39f055311,negative
b01c1723-8045-4025-84d3-9665161333ef,negative
c1ebb892-4648-42fa-a408-86cc7e2263ff,neutral
6f40c997-d7ec-4bbf-a996-86bab508ff80,negative
4a7ea8cd-5496-4628-98fb-725e2ef7d32d,negative
ef1b7430-d31b-4c0a-8f8e-c4c65ebcb0e5,negative
a1d6fb49-9ccb-4509-9f05-3a7776967bcf,neutral
928a7f5c-93de-4762-8fc1-1025a8014876,negative
782bcd01-ec3a-40d1-8520-07bb6ba9f2bc,neutral
e69440fa-2504-4604-9faf-b72f11221f65,negative
3c883c49-446e-4faa-ba85-74eda1270417,negative
60cbf639-480d-4f9f-915d-1c8982f519cf,neutral
0c7cb178-834c-463b-93ce-2009babc3b1f,negative
60dddad9-7f40-49d0-96db-5cf4d3a31dee,negative
5a612af9-5047-462f-9679-7246310682de,negative
9d016b1f-1c61-4800-982b-bd248b937881,negative
42216459-f656-4578-a729-5cd9b705c6e4,neutral
d9c41a9e-6dd7-42e8-8d8d-ea43111c120e,negative
a986284c-9b58-42a4-b920-84e178ca52f3,negative
3d6d09b1-db27-4732-ab1a-38a37604b99e,negative
6bc1e065-66a2-45d6-9296-e0500de9177a,negative
54f98f13-7f8b-4c0f-86d3-ad716c74a3f5,negative
a8f2b8e9-3099-466c-a388-2fe24315577b,positive
8da57cff-8dbf-4033-b73b-f55f67ae1e21,negative
78bec4c3-dd30-4798-8515-6d4bae9e91b0,negative
3005a44c-0c8f-4591-aecd-ae10b6b77664,negative
83e84d70-4a68-4e11-9ee7-38a9510c5a4b,negative
f33b15b7-3dce-415a-ba1d-a33a915348f0,negative
f51e71ea-fd48-411f-ac02-988fbc72bd81,neutral
2fcc9614-908a-4630-9a96-48db21406947,neutral
f22ef275-126e-4d16-8035-dca674d27fd8,negative
b5acdca7-0530-4e11-9208-3da99922779a,negative
e0be4367-38b6-41f8-ae57-86c3c6ae04ec,negative
ca510c6b-5dd1-431a-9f68-33ceb7f9454e,neutral
65d2e234-daa7-49c8-b3ea-04d71f66f157,negative
dcd5535a-0925-4b83-8662-e11e15f5d5de,negative
0e8a6e6b-08d1-49db-84e2-7a137f8c400a,neutral
5b156fbd-2b76-4a2e-bdda-991ec6068152,negative
ae5d7356-4334-493c-9137-bba79c1b3324,negative
e31fc640-cf55-4b70-9229-0b14d0d84b35,negative
cb1e3461-0ab3-4685-8d47-d481186026b2,negative
9fb83946-0228-4ea5-a42f-7b3317d01c7c,positive
edc4d8dc-1f69-4197-aa9a-d6ad9ed0e96f,positive
887353e0-201e-440c-a52f-31343c3436cf,neutral
b0a4d078-12b1-4c4f-98a9-4cae415a05f7,negative
fd4be29a-219d-47c0-bba0-0c4c43b548c1,negative
9f0d5b97-652f-43a5-842d-93d2113c22df,neutral
46709d17-620d-4dbd-a92b-b72494b700bf,neutral
4dec65b0-c9a7-4ab2-817b-9c0427077bdc,neutral
30f16e4f-1869-4d19-9843-47ac39f3d486,neutral
b5aee88a-223f-4e36-8ddb-c4d822911486,negative
ee228fde-a12d-4420-a116-096efce59eea,negative
92570632-d414-487d-b6c0-e8e3b313e909,negative
5d25c440-1e31-4090-80d9-3db225525526,negative
1a5e3f58-c129-427a-abbb-e9451af4baec,negative
56fa634d-071d-43d9-b43e-832d890965f2,negative
914dfc7d-9ef4-4bc0-8403-30752d1aa526,neutral
4211f31f-2433-446e-b9c6-0f4675a92a20,negative
0c4fbeed-0fb4-4f7f-8257-cbeec2ae3777,negative
cf9bb20a-d083-4894-9140-39ddcd406ddf,neutral
d5c930c2-82bb-4869-a36b-52c067fbb6b6,neutral
891ab551-9b8d-4ce8-99b4-58f43c1058b3,negative
f6b86cef-2c51-4860-806d-729b239d7756,neutral
56eda83a-939d-4a29-b941-2d22bbbe9b5c,positive
3f653e16-118a-4b96-a967-9367141aa4c7,negative
ac01aaa4-3c97-4dd4-97e0-2cc81e000ab9,neutral
965e3aa6-0340-4e66-83ef-d4b6c9e98bf3,negative
cb860806-673b-4ace-9e59-afe02d4a9dab,negative
ac898be7-6338-4518-bfec-fe2f0ad28818,neutral
d122382c-f082-44a0-acbc-d4134e12ab1f,neutral
7f2f82a2-5402-4ac8-8174-8d05b603b5f6,negative
d7e964c4-894f-458c-bd3f-f2439b84c5e0,negative
1f7c8bde-8f7e-4e4f-9413-3161b34175db,negative
8742b95e-946c-4174-a768-7fef293ae2ef,neutral
e0a88646-6ceb-43bd-9ff1-3b6cff356542,negative
b5e4adca-b377-4fe0-bef1-bde98c90ddb2,negative
c5ecbea6-4515-4853-a7eb-406f3af15392,negative
ad00f131-5110-4cb3-8e4c-01aa22c289f9,neutral
7d0239b0-d2cd-4466-b287-adfd412fc2af,neutral
4769b0e5-b5ee-4c69-8be0-ac701e12d736,negative
15c1735d-a2b8-4152-8e52-7cf5c90e6352,negative
b4104777-aa40-42eb-b974-0105cf5b9bc3,negative
05ab6ef1-0765-480f-83b0-93a535fb1a3d,neutral
096d7f71-d74c-4eba-a045-2783bd6565cd,negative
019dc681-19a8-4724-9f8f-952a63264252,negative
b0cb9955-ce7c-4ad5-8173-4c0b9d244053,negative
ee8a6531-f30b-4ff0-819b-bf8bb3bcf9fa,neutral
a0e6df11-2114-4565-a640-8101571b864c,negative
28040526-b335-42a8-a0ea-88332bb23f54,negative
f96baaba-1621-4f0c-b5e6-5f2717a5c9f3,neutral
17e8c3e8-1b81-4c23-b954-58d6c42570e2,negative
3793aba5-4ff6-4b27-b5f1-5c12fdbf5d20,neutral
d75441b3-0439-463b-807a-90b4ed2fffc7,negative
180862f0-4b6e-4917-b063-19b67e80c2b5,negative
b318a708-7c35-429e-b290-7d93f0101612,negative
7966a25a-2952-4ec6-a659-5e2fa41ecea5,positive
94db52b8-33f0-4714-a319-b81b9fc41874,negative
b696b71c-687f-40b9-9201-29b7e7c198d5,negative
fcfe7e6a-504d-4ccf-8339-1cfaddffa3a4,positive
7c38cd18-68b4-4a4c-8e52-11f9d7e3ddce,neutral
684ce013-fd3b-4e19-a78c-33f6db8888a1,negative
b83cb5dc-5426-450f-ae49-a720c5c79be9,positive
5362d34b-5e68-4dd8-9d33-13e45509cd35,neutral
ca399bde-b8e2-4d80-8f42-cbcd19838f33,negative
1e235003-d396-46ef-9ca9-116366061431,negative
bb5ba854-763b-4532-8f90-180f66a6e91e,negative
4bf95ec4-53e0-4a4c-b001-a1bf8bcfa76a,negative
b420b551-5f7e-4c8c-a052-30b377a85d77,negative
0bd4c13a-1901-4a64-b2f8-a93247539097,positive
f8dfd123-7216-4d2c-a963-022bfe154f67,negative
35abb6e6-6524-41e1-ba76-d8d52574c40e,neutral
fcc8d5be-e8ac-4e6d-839c-5002c5b357b1,negative
2783eddb-ba8b-4309-9479-59b39266688c,neutral
846773d3-d3ab-490a-9c0b-55b6ac6b0d83,negative
